,A549_KO1,A549_KO2,A549_KO3,A549_WT1,A549_WT2,A549_WT3
SLC18B1,3.7742611967606217,3.6861090025472913,3.7373028432464315,3.689079198629524,3.5977833040228053,3.616983454945457
SLC19A1,5.027594703437695,4.7394594890195,5.0258454441253075,5.142397016307179,5.288199237451964,5.120450358037702
SLC19A2,4.286254371837521,4.5714162080442975,4.419060702944048,4.388999276814797,4.123935341757726,4.321790189543473
SLC19A3,3.497984898348228,3.510223093495539,3.5856471856795658,3.5075657099197746,3.5070808768950705,3.4186410117002435
SLC1A1,2.5632799370329904,2.6336347311419837,2.75970886629625,3.2486458592549026,3.125287106513098,3.136443074161598
SLC1A2,0.09849321593473065,0.14473099945794748,0.1002142718446054,0.17486602214686636,0.2932776768735749,0.11949555476533494
SLC1A3,0.1906898515976334,0.07417966381329916,0.07580573115563385,0.030656147367772727,0.08607515027519837,0.03081452416109758
SLC1A4,5.493557088853813,5.442068054854004,5.500055237604472,5.698843050341672,5.825785982514703,5.738072671083587
SLC1A5,8.409695238220024,8.256977826456442,8.380491105129138,8.93998710466307,9.05124788824172,8.991534781688951
SLC1A6,0.1681871533714397,0.07417966381329916,0.05097711203864351,0.09008078356375167,0.08607515027519837,0.17572568020479276
SLC1A7,0.0,0.049874449399681144,0.0,0.20205551977991304,0.268947341017015,0.14788455158113867
SLC20A1,7.984244580414415,8.030693722492561,8.082910596171166,8.000678728433344,7.98474749001066,8.021649294414134
SLC20A2,5.550127272915063,5.639748596380202,5.5814147836668875,5.752129110691641,5.660271606514334,5.745638801384934
SLC22A1,1.2388493596551486,1.3884884370802437,1.3383211158792634,0.8945762657050326,0.8958446950904958,0.7760435931945867
SLC22A10,0.0,0.0,0.0,0.0,0.029266050784017995,0.0
SLC22A11,0.2982215130128049,0.23373368468221792,0.21642193063802784,0.5791431367426745,0.4744244489069753,0.4047190151714516
SLC22A12,0.025260834177482955,0.0,0.0,0.0,0.0,0.0
SLC22A13,0.25616566408271896,0.18991857702364054,0.21642193063802784,0.11889972564240299,0.24419963735896105,0.09053669387785568
SLC22A14,0.43645323800301855,0.377385978844844,0.36483083349944895,0.17486602214686636,0.19339307207012404,0.22984616208854952
SLC22A15,2.4419030627732083,2.441491196850458,2.490999579389447,1.7402578725717417,1.790413406660545,1.688690587350793
SLC22A16,0.43645323800301855,0.2970580538416232,0.3445415889124974,0.402884680541802,0.19339307207012404,0.6427543855928719
SLC22A17,4.2221604488441695,3.8881219416079316,4.256183865166864,2.857919105578908,2.9565464562957793,2.798774550593385
SLC22A18,4.1056147998465065,3.9219951905698145,4.101554651070838,4.67512419088453,4.678741976497574,4.759112891296704
SLC22A18AS,2.087501690741065,1.7843577997680113,2.172076855599569,2.5651438582707877,2.642970760117157,2.5608722330163625
SLC22A2,0.21284694365255194,0.3377810172082963,0.2604048687705511,0.0,0.08607515027519837,0.03081452416109758
SLC22A20P,1.6895773165413501,1.700967586798614,1.921204151093009,2.197422350938489,1.9671620913665802,2.0387094138444377
SLC22A23,4.610110653448973,4.635089025834621,4.713166757210869,5.183049666269078,5.190380985866931,5.231559898643459
SLC22A24,0.43645323800301855,0.2762572420254919,0.4045728695094502,0.2806783690700692,0.21901999637352326,0.2820095920657412
SLC22A25,0.4174984157962257,0.23373368468221792,0.21642193063802784,0.3308097841662069,0.11366227593071147,0.09053669387785568
SLC22A3,7.675106292427809,7.739101844503931,7.787354839830631,6.862070858568979,6.838810848062542,6.837197334691478
SLC22A31,0.63000805091864,0.4900675009065893,0.6557742700541224,1.1108550401004114,1.0176665953373456,0.9310982537066381
SLC22A4,3.442809368754506,3.525727546604798,3.67366827275734,2.845040202928721,2.6617807602903434,2.8341451148395573
SLC22A5,6.188020698140025,6.134616224368297,6.11590732408592,5.612817167152467,5.6241623543770025,5.655209545105349
SLC22A6,0.0,0.0,0.0,0.0,0.05795020443172968,0.0
SLC22A7,0.0,0.0,0.0,0.030656147367772727,0.0,0.0
SLC22A8,0.025260834177482955,0.0,0.0,0.030656147367772727,0.0,0.0
SLC22A9,0.0,0.0,0.025713701554296208,0.0,0.08607515027519837,0.060984621216374005
SLC23A1,1.881616522989297,1.6041379326645,1.9483478246512052,2.3449855235763515,2.1908528166978534,2.332591587569665
SLC23A2,6.101597605022822,6.167817077277412,6.202652459323114,6.94588540247615,7.02307638650579,6.9993435589976
SLC23A3,0.9792948820881271,1.1348414929257322,1.0050817239519323,1.0067647390149732,1.0465799979672576,1.010543995071498
SLC24A1,4.313424246706424,4.417260382999425,4.464424417290767,3.963851787140681,3.9435434046127313,3.884950886832808
SLC24A2,0.4736317419388978,0.2762572420254919,0.2604048687705511,0.3792575508011399,0.34074094584959974,0.35688027291987945
SLC24A3,0.3982912367429722,0.3377810172082963,0.17105582133483666,0.30596181427924585,0.45298649682965153,0.3074006665893327
SLC24A4,0.5452323103929728,0.8552092967721427,0.7201855570078357,0.808739909253864,0.7452489524150381,0.7013923502417907
SLC24A5,1.10308684928129,1.4731785951775618,1.388732210769289,1.3114362795537364,0.9272780429282717,1.5251769179438985
SLC25A1,6.469138997620017,6.142539461805933,6.346048751300707,6.476956997199598,6.655059907020474,6.508875616127556
SLC25A10,5.474196452497216,5.1196815533217075,5.365564398850989,5.6404106456888545,5.81427281957745,5.706808794191913
SLC25A11,6.319550493125256,5.993202017404484,6.205116134056054,6.418027977390583,6.5393577012049935,6.424729002942147
SLC25A12,5.571719950358648,5.548905763557454,5.518284218723117,5.45295292746448,5.365532692763367,5.367531218537953
SLC25A13,6.9011468125473145,6.872396484221529,6.87777903768627,6.982853763519856,6.9641523658059885,6.960358234162371
SLC25A14,4.529648906352762,4.6207220801532465,4.538859315916437,4.468125085145157,4.402207484623606,4.415257718497595
SLC25A15,1.5572891120320749,1.5703612548342427,1.4181544574886897,1.6738334655662743,1.5889473288191918,1.5886858637060475
SLC25A16,4.566681843725467,4.723220914389012,4.688225131037008,4.756469991900645,4.513829295938164,4.655407581281673
SLC25A17,5.068418681092781,5.094652780415597,5.0635731750492265,5.164163282910934,5.2239931530519685,5.103337624104705
SLC25A18,0.966310805499202,0.8411146996230365,1.152413943412008,1.2476249995230537,1.234211282758165,1.3651201495224874
SLC25A19,3.6355676949230027,3.325148181331519,3.498806517650872,4.1585896271626535,4.115431844236441,4.0482266317324855
SLC25A2,0.0500869649004506,0.0,0.025713701554296208,0.09008078356375167,0.029266050784017995,0.0
SLC25A20,3.9609308922840607,3.865670016382189,3.9163620476960026,4.031727338681219,4.135756658376206,4.1569801982175045
SLC25A21,2.262339363472472,2.3449082176378298,2.1892446710980913,1.8814979497606346,1.7203648660704522,1.7547853513226832
SLC25A21-AS1,0.8438752933191311,0.8552092967721427,0.952426410913214,0.8608520566095353,0.6542516034917105,0.7941180830155687
SLC25A22,4.933162447567192,4.7394594890195,4.927822495050943,5.3048399361284115,5.498347946134916,5.406971487089927
SLC25A23,5.709096173229068,5.592677960217819,5.733980866059895,5.950041784404174,6.013680095001366,5.956932825082456
SLC25A24,6.447110980450212,6.725961681074546,6.490389831757339,6.17210751600332,5.819517468102349,6.143842984295467
SLC25A25,4.625678186091733,4.508151921153213,4.565400368103689,4.642001390694954,4.699371944594471,4.585779396729903
SLC25A25-AS1,2.940517381330377,2.9904157311686683,3.0994487357365514,3.539892601288333,3.2043952613049553,3.596530973338671
SLC25A26,4.06508334069327,3.953454436625178,4.041376264690046,4.033620484708421,4.0791595100446685,4.029276454001253
SLC25A27,1.0300932634839226,1.368973647074378,1.3072066842561874,0.9597480190380442,0.6729160400612743,0.811968929514752
SLC25A28,4.6298013133271105,4.612447700200411,4.642213911856272,4.750727056512657,4.7769073679245775,4.83745917855698
SLC25A29,3.6023823958358454,3.4534488288107696,3.663466847122264,3.655049634359365,3.6315717561385905,3.7754906800998307
SLC25A3,8.810583033044912,8.723948240489378,8.799015834363692,8.7875532934144,8.823857213541052,8.786258465498692
SLC25A30,4.251890699866837,4.438479316230301,4.242542644789303,4.539143414555538,4.4664717091354,4.524847981825021
SLC25A30-AS1,0.025260834177482955,0.049874449399681144,0.05097711203864351,0.030656147367772727,0.05795020443172968,0.0
SLC25A31,0.0500869649004506,0.07417966381329916,0.05097711203864351,0.0,0.0,0.09053669387785568
SLC25A32,5.702260162661991,5.918401594746995,5.710886305201791,5.643513133708912,5.397447357568568,5.646530984540356
SLC25A33,3.4775405606318315,3.4347988226390163,3.5238338856546534,3.9030176718676923,3.8907056863237974,3.954906414271373
SLC25A34,0.09849321593473065,0.16750169965022466,0.19391718801933186,0.25494391192204036,0.268947341017015,0.17572568020479276
SLC25A34-AS1,0.0500869649004506,0.0,0.0,0.030656147367772727,0.05795020443172968,0.060984621216374005
SLC25A35,3.3533844671484614,3.3919333567476966,3.519315629703313,4.354578721886502,4.2285719652131775,4.332651332663552
SLC25A36,5.786852191271497,6.05937695625722,5.885613072156833,5.2456379818361345,4.851511865147391,5.246404943108823
SLC25A37,6.9331957756736555,7.022213719316136,7.052314556470232,6.824018216867315,6.733837342086644,6.811084844879678
SLC25A38,5.554471739854827,5.443234878532152,5.580872846490593,5.5710633286812445,5.6133321520020605,5.5567471096662056
SLC25A39,6.899226664727553,6.588766345200714,6.772553175596935,7.189710811696883,7.330070537306725,7.228455887845842
SLC25A3P1,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A4,4.815014525131175,4.592603734034031,4.74544299464947,4.648192893218623,4.590687236084588,4.516707262615485
SLC25A40,4.734022107100436,5.06236392568257,4.7347642804983625,4.876299914564988,4.517706477017024,4.912803410875459
SLC25A41,0.5098761702156915,0.4348265824432187,0.6557742700541224,0.7361930509931691,0.6729160400612743,0.6821099679862962
SLC25A42,2.1346887608286997,1.9445442175692864,2.1312058259543907,1.702676344761692,1.8074067230719013,1.8869761976196955
SLC25A43,6.117834313228215,6.123013276867022,6.1669898677475325,6.259227520773395,6.235889628286001,6.321415828049146
SLC25A44,6.132074745697879,6.085019785701519,6.163374639310227,6.2454083503920454,6.324510415883513,6.250370504434944
SLC25A45,3.161669966253122,3.0559531526919255,3.120483697245324,4.572081213714274,4.553399717153852,4.4878474645887785
SLC25A46,6.563225808824241,6.816314066176126,6.546145088442035,5.922209811856378,5.73100059231731,5.985724932170833
SLC25A47,0.0,0.025152736015146678,0.0,0.030656147367772727,0.029266050784017995,0.03081452416109758
SLC25A48,0.14532789638456917,0.09808218098210783,0.23858100476636343,0.11889972564240299,0.14073176500791929,0.20303968708009468
SLC25A5,8.360766550863834,8.260374478872233,8.324616177292267,8.574892485392633,8.588771610414184,8.58449747900475
SLC25A5-AS1,0.7100774682489738,1.014405414883948,0.8409741290600062,1.052297443415547,1.0176665953373456,0.9473412504552551
SLC25A51,5.723154269053983,5.725688122230502,5.9043603502217445,5.945021199020223,5.8582561371442,6.081279893416607
SLC25A51P1,0.25616566408271896,0.16750169965022466,0.17105582133483666,0.1471542436118423,0.19339307207012404,0.2561636229506376
SLC25A52,0.9921631451295728,0.8268810438021454,0.7968549795142346,0.7729224403292221,0.7275028667731064,0.9473412504552551
SLC25A53,3.579116484928371,3.749737105984692,3.731454921617548,3.79555467115732,3.7262014290220966,3.731616766703307
SLC25A6,8.959036758631127,8.705832688991885,8.879497510501455,9.25720680238535,9.46673396852512,9.26754088727541
SLC26A1,1.3728016335185573,1.5181655757172623,1.5211759300560703,1.396280720823447,1.455171134326276,1.5678253159451006
SLC26A10,4.868334826617439,4.853558113427943,4.90115466491977,5.933407113830521,5.967651984018399,5.940798063769572
SLC26A11,4.28755984433571,3.989044038130397,4.252105025150801,4.162055303437469,4.1256300432306325,4.13587545893633
SLC26A2,7.835766335992871,8.0012876726448,7.932051092510983,7.227829908377608,7.027162188153944,7.249486438188715
SLC26A3,2.597366294901173,2.901527165641973,2.58046786973721,2.580765352585905,2.580087223269974,3.0823113647531404
SLC26A4,0.3390860424437639,0.3377810172082963,0.3848386943094906,0.228742059635171,0.3638995787239471,0.4510222392463208
SLC26A4-AS1,0.0500869649004506,0.025152736015146678,0.0,0.09008078356375167,0.0,0.03081452416109758
SLC26A5,0.3390860424437639,0.2551521308601868,0.3445415889124974,0.1471542436118423,0.16730268581980337,0.20303968708009468
SLC26A6,4.9281490618253425,4.891665947861714,4.928674593943505,4.775826722258823,4.8329599905327365,4.808853432359312
SLC26A7,0.09849321593473065,0.23373368468221792,0.17105582133483666,0.17486602214686636,0.19339307207012404,0.09053669387785568
SLC26A8,0.23466888509568282,0.18991857702364054,0.36483083349944895,0.25494391192204036,0.19339307207012404,0.14788455158113867
SLC26A9,0.43645323800301855,0.4159326889134693,0.6055054823986884,0.5155428034559727,0.31720448950482427,0.5816317508356641
SLC27A1,1.5659221685289575,1.2352559480386318,1.317652899300282,1.6640895918093082,1.4765768874713794,1.5143148718063626
SLC27A2,6.130620640678433,6.138223091141803,6.054386540036109,5.831535994492078,5.80160732304089,5.827993875575235
SLC27A3,1.7285475594399082,1.700967586798614,1.90050590748774,1.91474846005609,1.8074067230719013,2.1269209767601005
SLC27A4,5.289116126220755,5.010567374689391,5.011439243356343,5.079644196051927,4.997481129211756,5.00103722562564
SLC27A5,3.513688140005548,3.2996067072747306,3.4895969260910995,4.022224164665707,4.072145887373935,4.02162613285955
SLC27A6,0.21284694365255194,0.12159512776707081,0.21642193063802784,0.25494391192204036,0.24419963735896105,0.3074006665893327
SLC28A1,0.2773468288166687,0.2762572420254919,0.3239629329446976,0.2806783690700692,0.2932776768735749,0.3074006665893327
SLC28A2,0.0,0.0,0.0,0.0,0.0,0.0
SLC28A3,0.2773468288166687,0.049874449399681144,0.147826345774065,0.09008078356375167,0.11366227593071147,0.03081452416109758
SLC29A1,6.283037816498888,6.139303395104906,6.195944056590911,6.410034305571285,6.578862032113505,6.460182058841674
SLC29A2,3.05532712693011,3.071128092570339,3.031268576850664,4.224712817764029,4.255136000488604,4.1708804334965155
SLC29A3,4.51411936795464,4.350420925973141,4.480784228738167,4.309974554284421,4.389568168531875,4.337281193763804
SLC29A4,4.241150452510821,4.037748087251122,4.213469234210769,4.72283819524131,4.758456908862709,4.805515971839742
SLC2A1,8.210576401541887,8.062457720820719,8.159040465646015,7.911866099648965,8.033292123822855,7.97895577058881
SLC2A1-AS1,0.8151963563580231,1.0017898241501524,0.9253600891303632,1.0818733208942917,1.0608222654280268,1.1986979417373016
SLC2A10,0.0500869649004506,0.0,0.025713701554296208,0.0,0.0,0.0
SLC2A11,2.8408900373728927,2.8913039155375073,2.9696758941849715,3.215673233800688,3.188268299808302,3.205597186608616
SLC2A12,3.203765662130076,3.3749133313384294,3.323307400689944,2.7047579560509685,2.28485330104169,2.5766211632822804
SLC2A13,2.576156882647766,2.5752279847173907,2.5761238069266397,3.143876138397425,3.128671352358752,3.1293417926300635
SLC2A14,1.172564479821888,1.1577675818865054,1.378789926018363,1.2862494341486157,1.074925306721295,1.0710937220901728
SLC2A2,0.025260834177482955,0.0,0.0,0.030656147367772727,0.0,0.0
SLC2A3,3.3206010314478918,3.6029345530689567,3.5417667216296773,4.826937794886235,4.784436561003393,4.755658216534006
SLC2A4,0.4551622487271016,0.525753610803655,0.4993869810850558,0.6792838416037417,0.5770812110273733,0.517804526816506
SLC2A4RG,6.5502324029289385,6.255116759035314,6.444061121014897,6.493557522557132,6.621523206352578,6.546347511386124
SLC2A5,0.3788248905171406,0.07417966381329916,0.4045728695094502,0.030656147367772727,0.16730268581980337,0.14788455158113867
SLC2A6,5.198334300671341,4.826986090197237,5.100339384207472,5.168477404762948,5.315183132796781,5.2554022857156255
SLC2A7,0.07449310068387566,0.025152736015146678,0.0,0.25494391192204036,0.16730268581980337,0.09053669387785568
SLC2A8,4.006038248050638,3.692010739819107,3.879818881403452,3.9112786326877957,4.09999809045313,4.034987689129534
SLC2A9,1.0175603678645322,0.7979853872769466,1.0683082908568642,1.6143579341426377,1.196008001709422,1.1292042155054691
SLC30A1,5.312389937019812,5.495913500286515,5.346561354771861,5.047213604065008,4.982596320126803,5.085102199686541
SLC30A10,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A2,0.0,0.0,0.0,0.030656147367772727,0.0,0.03081452416109758
SLC30A3,1.881616522989297,1.6207342818511208,2.026842915855408,2.1632437600545025,2.0044821586136776,2.0234684986849785
SLC30A4,3.685938265077701,3.916964627342064,3.811244326597763,3.188741571744185,2.9257511678878796,2.9833850681874705
SLC30A5,6.59018979536598,6.727159662430416,6.637577241264582,6.647980670350143,6.453578478107502,6.712367588522607
SLC30A6,6.714295836806467,6.88897600533362,6.766846688197696,6.579329142489513,6.4020702270355985,6.5685034695800955
SLC30A7,5.474196452497216,5.764012628009868,5.561775641682387,5.00538136524495,4.712963169173572,5.030877451453429
SLC30A8,0.09849321593473065,0.0,0.05097711203864351,0.11889972564240299,0.16730268581980337,0.060984621216374005
SLC30A9,6.2157150009928115,6.367246154779576,6.226409070079989,6.080302685334525,5.909325047202612,6.06415884881305
SLC31A1,6.571555614372121,6.569660540865041,6.541696276569529,6.691198753363515,6.733559542666855,6.71474175065623
SLC31A2,3.287055276977508,3.1815199261072804,3.2732003233129143,3.468912063951062,3.429626879373969,3.4979734626269354
SLC32A1,0.0,0.0,0.0,0.0,0.0,0.0
SLC33A1,5.492425391695365,5.660966131072701,5.56561535963698,5.4508292996106835,5.44505176942233,5.565981147379232
SLC34A1,0.025260834177482955,0.0,0.025713701554296208,0.030656147367772727,0.05795020443172968,0.060984621216374005
SLC34A2,0.12210059900644794,0.07417966381329916,0.05097711203864351,0.1471542436118423,0.05795020443172968,0.03081452416109758
SLC34A3,1.12661979323939,1.0393103933108438,1.10495554350911,1.5628505654103144,1.6372679454479393,1.5990041053553012
SLC35A1,4.6339126905098,4.648302856057178,4.617061094985478,4.366644457066602,4.170650310750215,4.455562282189716
SLC35A2,5.675086364079582,5.507115218877001,5.595970662144217,5.614082932183477,5.7459520955683,5.680936319314764
SLC35A3,4.7577650286525515,5.19780471277304,4.935473327591329,4.845377644864825,4.4731428498198,4.887772660015273
SLC35A4,6.7208336165042,6.552732853006923,6.675128061852351,7.001835066310974,7.187058944470685,7.060355356458592
SLC35A5,5.2694302992612885,5.32794518048355,5.267942608443513,5.250529687799388,5.069685201350226,5.270812197598877
SLC35B1,6.3749479152133555,6.223547112430099,6.362853563183465,6.386524933005384,6.44613804970001,6.3674103363410195
SLC35B2,5.9148575370712715,5.737150049126385,5.903060276454692,6.225256711115167,6.375609652810637,6.286330449237875
SLC35B3,4.722485203023477,4.937099408141347,4.79488099486294,4.770160476089416,4.502134839349228,4.784197517497754
SLC35B4,7.257515181532855,7.377375023305074,7.324584419392488,7.180128388321647,7.159405733422454,7.206270833642903
SLC35C1,5.524889470085321,5.315892832015762,5.5091985192052775,5.454366944712924,5.612728083608749,5.480666643974756
SLC35C2,5.691451984968654,5.457163646118236,5.594897470857304,6.157423744176579,6.146483675166486,6.120306893522981
SLC35D1,4.933996320704385,5.049396539279554,4.955679381561297,5.023594278765302,5.012213933268007,5.01651568438024
SLC35D2,4.645158934725986,4.6114100579250215,4.724987286976367,5.018823654104956,4.97038830255862,4.951568112251415
SLC35D3,0.07449310068387566,0.0,0.0,0.09008078356375167,0.05795020443172968,0.0
SLC35E1,6.221190633177978,6.189881569078739,6.259295496194913,6.242955872845989,6.339556601554181,6.258122954573106
SLC35E2A,5.1892831082363395,5.104273946474569,5.236631823472222,5.254593477506883,5.346039420211291,5.381794480774126
SLC35E2B,0.0,0.0,0.0,0.0,0.0,0.0
SLC35E3,5.3168721230694205,5.348641844051215,5.356094164875041,5.266716613347721,5.168352157639487,5.252137013349768
SLC35E4,3.1387063838871088,2.9150464416798227,3.0407577873778053,3.2089873042552832,3.47020807572253,3.2780235507952225
SLC35F1,5.760299744454425,5.62027913898692,5.632515210439671,5.600098059772467,5.648531803098801,5.4482185405856285
SLC35F2,6.182768306406474,6.192659416499498,6.196297909174984,5.86488137998006,5.958647839603586,5.955427833519036
SLC35F3,4.549372931189718,4.513716340481576,4.654627760537934,5.408416497067255,5.364097744563854,5.353125532741196
SLC35F4,0.3982912367429722,0.4348265824432187,0.4809161106793308,0.5791431367426745,0.3638995787239471,0.6226665366704611
SLC35F5,6.851035494248492,7.115373645039283,6.956343324352647,6.937820792647917,6.705789183718297,6.915137904726001
SLC35F6,7.516724770746445,7.423479793491344,7.517601558398158,7.5037406837538345,7.588909635538462,7.542456636730151
SLC35G1,4.852544629291113,5.069937706632959,4.95901971350461,4.960310695912508,4.835033130110049,4.950561220495055
SLC35G2,2.224670827180002,1.8908210644078713,2.0395200367686654,2.2826731692331848,2.2291910526763425,2.2822570837880622
SLC35G3,0.025260834177482955,0.0,0.0,0.0,0.0,0.0
SLC35G4,0.0,0.0,0.0,0.0,0.029266050784017995,0.0
SLC35G5,0.025260834177482955,0.049874449399681144,0.05097711203864351,0.030656147367772727,0.029266050784017995,0.11949555476533494
SLC35G6,0.0,0.0,0.0,0.0,0.0,0.0
SLC36A1,5.4580549730806025,5.581593888664979,5.547978332277053,4.917892135556074,4.8474097936988585,4.90762436360408
SLC36A2,0.025260834177482955,0.025152736015146678,0.1002142718446054,0.0,0.0,0.0
SLC36A3,0.0500869649004506,0.0,0.05097711203864351,0.06067440657597497,0.05795020443172968,0.09053669387785568
SLC36A4,5.24275758331892,5.461201000432922,5.257807046677838,5.305623557118878,5.017700176223106,5.351600743242478
SLC37A1,2.550287020827503,2.4036303200681646,2.58046786973721,3.3310061780978293,3.1915081461917287,3.2290387095674697
SLC37A2,0.5276625467491916,0.377385978844844,0.5534217149746216,0.25494391192204036,0.2932776768735749,0.33235258244931704
SLC37A3,5.846528246709213,5.8439341327150665,5.863503099561514,5.929853753887951,5.887516663232225,5.945859587714017
SLC37A4,4.622578089197056,4.395724700520618,4.563207168011321,4.693202371505328,4.771505213439153,4.771709723069547
SLC38A1,8.529566096531335,8.715703682024461,8.619232483333475,8.90525332523716,8.764590499754526,8.943315661524412
SLC38A10,7.025867039195761,6.776134254234659,7.003409051216359,7.331114947703873,7.441757756429415,7.392036497771828
SLC38A11,0.1681871533714397,0.09808218098210783,0.1002142718446054,0.1471542436118423,0.08607515027519837,0.0
SLC38A2,8.576447723617376,8.807643834118444,8.691484907866679,8.94307503073486,8.641620737260894,8.968963612909384
SLC38A3,0.025260834177482955,0.0,0.025713701554296208,0.030656147367772727,0.05795020443172968,0.03081452416109758
SLC38A4,0.09849321593473065,0.049874449399681144,0.124216712644909,0.030656147367772727,0.08607515027519837,0.060984621216374005
SLC38A5,0.4551622487271016,0.4348265824432187,0.3445415889124974,0.25494391192204036,0.11366227593071147,0.35688027291987945
SLC38A6,5.38797325131043,5.4936626816143574,5.426555654219552,5.237448098904825,4.728659445448025,5.214045382638137
SLC38A7,5.404913492201543,5.270599853825901,5.475191611265432,5.348080115704234,5.33142822753942,5.3370342958207955
SLC38A8,0.0,0.0,0.0,0.06067440657597497,0.029266050784017995,0.03081452416109758
SLC38A9,5.416893026448833,5.458895324493169,5.373721949098079,4.946309297937887,4.861716303956633,4.934354640440091
SLC39A1,7.3508575875049615,7.186426312779406,7.281709945259669,7.338791363987929,7.421205703546667,7.345875786440159
SLC39A10,7.290933300979696,7.5349395774549,7.40607866504485,7.079944935473979,6.844739071879754,7.114627502263949
SLC39A11,5.749919286309101,5.593203654977375,5.749495911376487,5.636055923144377,5.667269905327975,5.601054596236101
SLC39A12,0.12210059900644794,0.18991857702364054,0.21642193063802784,0.1471542436118423,0.14073176500791929,0.17572568020479276
SLC39A12-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A13,5.376363748013976,5.016850698352299,5.402222298861058,4.812675970162363,5.0140450000028185,4.974534763017183
SLC39A14,7.874614369260196,7.850591776639396,7.878924913640369,8.030372836119666,8.023326685366719,8.06579162866042
SLC39A2,0.0,0.025152736015146678,0.0,0.030656147367772727,0.029266050784017995,0.060984621216374005
SLC39A3,4.676389208103999,4.325326864460764,4.609641484816526,4.790455649403275,4.976035611503779,4.853708106387591
SLC39A4,3.7460500933846554,3.297027512418005,3.576977215839622,3.612618943358421,3.8604930790343475,3.764073650387437
SLC39A5,0.09849321593473065,0.09808218098210783,0.17105582133483666,0.20205551977991304,0.19339307207012404,0.17572568020479276
SLC39A6,7.049913762773998,7.154190340926724,7.09431004469962,6.762279511567286,6.650946981562083,6.75595756026984
SLC39A7,9.567252498872215,9.414674280104164,9.537224870377445,9.624780269628992,9.878594535050048,9.652587974634798
SLC39A8,5.504264166005255,5.5154597972166615,5.4433480511856835,5.258645852459343,5.028610467225076,5.2390015148605515
SLC39A9,7.171920711153891,7.201674991392789,7.170666728815735,7.387346431948713,7.381863224561078,7.453210489057408
SLC3A1,1.8885156401780459,1.7470495626120455,1.879506379903993,2.511815688890608,2.5997295564543226,2.539602606310806
SLC3A2,9.033140737186,8.821170330553842,8.955255363020155,9.360132451668187,9.495608028724718,9.38855730872795
SLC40A1,4.396839290668943,4.502565956948776,4.478458440323333,4.11096941306807,4.154139497779837,4.259734044354537
SLC41A1,6.300601676909167,6.374909714255521,6.320631016638714,6.233104058477795,6.268086207524962,6.265833968791254
SLC41A2,5.260815639438873,5.449635594422783,5.3012225950360286,5.55796903192641,5.335094922035335,5.4980001000574825
SLC41A3,4.936495052154127,4.746093196434951,4.954006310852133,4.45405761749603,4.570920554936897,4.539654365435569
SLC43A1,1.9090172196227122,1.700967586798614,1.7923112623085153,2.675957081046765,2.9412309787796493,2.6871417042605934
SLC43A2,3.5597976474192916,3.3822322283658584,3.5462153166119306,4.112761442325832,4.1755669316431225,4.070643089556499
SLC43A3,0.09849321593473065,0.025152736015146678,0.025713701554296208,0.3792575508011399,0.5770812110273733,0.38099792229881246
SLC44A1,7.1217528662965055,7.213348652266017,7.171566825972921,6.718817735530588,6.557990504720606,6.7286115971504525
SLC44A2,4.5107697493398335,4.43026455232195,4.5466510224775645,4.114551248393549,4.199901799960051,4.036886420927464
SLC44A3,2.403886860259223,2.35486272376581,2.467737872003873,2.849345957525928,2.8982552832724298,2.6822975224848165
SLC44A3-AS1,1.3125187475985418,1.2244377534838469,1.4181544574886897,1.3725442929460074,1.0608222654280268,1.171300823758708
SLC44A4,0.0,0.12159512776707081,0.17105582133483666,0.5791431367426745,0.19339307207012404,0.6625663712831592
SLC44A5,1.7514342300610073,1.9706737494227933,1.807214686724378,1.6444021652087708,1.6561519611606168,1.8355440216351684
SLC45A1,1.8536853207187232,1.7164923691226022,1.7772522731215563,3.21900461504839,3.2011842586051142,3.1645037363076907
SLC45A2,0.09849321593473065,0.12159512776707081,0.025713701554296208,0.06067440657597497,0.08607515027519837,0.060984621216374005
SLC45A3,3.5445909689773663,3.3626320505259493,3.5682548280834845,3.205632684159807,3.297545249764883,3.2971610829935876
SLC45A4,4.254563314833461,4.294626224822744,4.348223047220529,6.096241399592699,6.1258871922832006,6.121202054342114
SLC46A1,4.001272225325101,3.7869767961823615,3.902549764344967,4.134093945771724,4.285774204346504,4.266223032539085
SLC46A2,0.8006402276146531,0.6762422866907203,0.7818435906907308,0.659804070813201,0.6161823305372979,0.22984616208854952
SLC46A3,2.855047635238453,3.10100735562523,3.1500113898151847,3.3092906883968505,3.0805538657425293,3.4388868356641016
SLC47A1,5.702260162661991,5.721847154056653,5.749978078217756,6.079844695965483,6.119948068057858,6.130567860800272
SLC47A2,1.583034830193359,1.5357747936717299,1.634142591341539,2.2241939399617268,1.8242022054300646,2.0537910026567348
SLC48A1,5.63616210230687,5.462927842408787,5.602393098886612,5.8844199285945,5.984092876547721,5.9493921181784035
SLC49A3,1.467992328270638,1.4077427769963582,1.388732210769289,1.6244423571081317,1.7023080948478968,1.782210285515698
SLC4A1,0.0500869649004506,0.0,0.025713701554296208,0.030656147367772727,0.029266050784017995,0.03081452416109758
